# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 161         Eelde       
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  161,19510825,    0,     
  161,19510826,    0,     
  161,19510827,   10,     
  161,19510828,   29,     
  161,19510829,   33,     
  161,19510830,   16,     
  161,19510831,   35,     
  161,19510901,   66,     
  161,19510902,  218,     
  161,19510903,    9,     
  161,19510904,    0,     
  161,19510905,    2,     
  161,19510906,    0,     
  161,19510907,    0,     
  161,19510908,    0,     
  161,19510909,    0,     
  161,19510910,    0,     
  161,19510911,    0,     
  161,19510912,   78,     
  161,19510913,    0,     
  161,19510914,    3,     
  161,19510915,    0,     
  161,19510916,    5,     
  161,19510917,   30,     
  161,19510918,   36,     
  161,19510919,   38,     
  161,19510920,   28,     
  161,19510921,    0,     
  161,19510922,    0,     
  161,19510923,    0,     
  161,19510924,   83,     
  161,19510925,    0,     
  161,19510926,    0,     
  161,19510927,    5,     
  161,19510928,    0,     
  161,19510929,    8,     
  161,19510930,    1,     
  161,19511001,    0,     
  161,19511002,    0,     
  161,19511003,    0,     
  161,19511004,    0,     
  161,19511005,    1,     
  161,19511006,    0,     
  161,19511007,    0,     
  161,19511008,    0,     
  161,19511009,    0,     
  161,19511010,    0,     
  161,19511011,    0,     
  161,19511012,    0,     
  161,19511013,    0,     
  161,19511014,    0,     
  161,19511015,    0,     
  161,19511016,    0,     
  161,19511017,    0,     
  161,19511018,    2,     
  161,19511019,    0,     
  161,19511020,    0,     
  161,19511021,    0,     
  161,19511022,   33,     
  161,19511023,    0,     
  161,19511024,    2,     
  161,19511025,    0,     
  161,19511026,    0,     
  161,19511027,    0,     
  161,19511028,    0,     
  161,19511029,    0,     
  161,19511030,    1,     
  161,19511031,   94,     
  161,19511101,    2,     
  161,19511102,    1,     
  161,19511103,   64,     
  161,19511104,   10,     
  161,19511105,    0,     
  161,19511106,    0,     
  161,19511107,    4,     
  161,19511108,   16,     
  161,19511109,    0,     
  161,19511110,    2,     
  161,19511111,    1,     
  161,19511112,   41,     
  161,19511113,  143,     
  161,19511114,  113,     
  161,19511115,    7,     
  161,19511116,   20,     
  161,19511117,   40,     
  161,19511118,    9,     
  161,19511119,    3,     
